Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
06/22/2018,Completed,06/26/2018,18-01894770,Street Lights - All/Out,502 W 46TH ST,60609,1173717.07619828,1874421.07359774,11,9,61,41.81082485869808,-87.63833992422731,"(41.810824858698, -87.638339924227)"
06/22/2018,Completed,06/26/2018,18-01902938,Street Lights - All/Out,11053 S AVENUE G,60617,1203194.17339616,1832278.41680812,10,4,52,41.694477964830355,-87.5316633616461,"(41.69447796483, -87.531663361646)"
06/22/2018,Completed,06/27/2018,18-01902807,Street Lights - All/Out,7600 S UNION AVE,60620,1172950.54202199,1854477.8730131,6,6,71,41.75611546587367,-87.64173984586921,"(41.756115465874, -87.641739845869)"
06/22/2018,Completed,06/27/2018,18-01903054,Street Lights - All/Out,6605 W 63RD PL,60638,1133476.69949288,1861695.48291,23,8,64,41.776701715856795,-87.7862372930258,"(41.776701715857, -87.786237293026)"
06/22/2018,Completed,06/27/2018,18-01894757,Street Lights - All/Out,10649 S GREEN ST,60643,1172536.31118805,1834224.92987042,34,22,73,41.700547696429005,-87.6438524327545,"(41.700547696429, -87.643852432754)"
06/22/2018,Completed,06/27/2018,18-01897121,Street Lights - All/Out,1819 N HERMITAGE AVE,60622,1164397.20139861,1912169.97946598,32,14,22,41.9146130276915,-87.67145690105656,"(41.914613027692, -87.671456901057)"
06/22/2018,Completed,06/28/2018,18-01894445,Street Lights - All/Out,850 N HALSTED ST,60642,1170882.38443195,1906035.75457188,27,12,24,41.89764056132999,-87.64781149649261,"(41.89764056133, -87.647811496493)"
06/22/2018,Completed,06/29/2018,18-01894991,Street Lights - All/Out,8500 S STONY ISLAND AVE,60617,1188282.34670743,1848935.15833431,8,4,45,41.74055377643296,-87.58572922179913,"(41.740553776433, -87.585729221799)"
06/22/2018,Completed,07/02/2018,18-01894722,Street Lights - All/Out,5430 S LOOMIS BLVD,60609,1167923.43692544,1868645.80991531,20,9,61,41.79510348995664,-87.65975642078827,"(41.795103489957, -87.659756420788)"
06/22/2018,Completed,07/05/2018,18-01894440,Street Lights - All/Out,1900 N MAUD AVE,60614,1168822.09640526,1912740.70929471,43,18,7,41.91608428701106,-87.65518396011204,"(41.916084287011, -87.655183960112)"
06/22/2018,Completed,07/06/2018,18-01901681,Street Lights - All/Out,735 S CLINTON ST,60607,1172837.09996851,1896974.53988581,25,1,28,41.872732938141425,-87.64090064889078,"(41.872732938141, -87.640900648891)"
06/22/2018,Completed,07/13/2018,18-01901723,Street Lights - All/Out,700 S MICHIGAN AVE,60605,1177384.28898001,1897167.88293044,4,1,32,41.87316161081833,-87.62420015206358,"(41.873161610818, -87.624200152064)"
06/21/2018,Open - Dup,,18-01890706,Street Lights - All/Out,1830 S RIDGEWAY AVE,60623,1151655.84808027,1890891.929102,24,10,29,41.85648410651565,-87.71882682536508,"(41.856484106516, -87.718826825365)"
06/21/2018,Completed,06/21/2018,18-01882092,Street Lights - All/Out,2832 W 61ST ST,60629,1158424.91898829,1864068.82289956,16,8,66,41.78274255468045,-87.69471241289042,"(41.78274255468, -87.69471241289)"
06/21/2018,Completed,06/21/2018,18-01886728,Street Lights - All/Out,5266 N ELSTON AVE,60630,1141796.29997268,1934593.44711083,45,16,12,41.97659372270197,-87.75393330986574,"(41.976593722702, -87.753933309866)"
06/21/2018,Completed - Dup,06/21/2018,18-01889240,Street Lights - All/Out,11000 S AVENUE J,60617,1202531.77847598,1832632.00610237,10,4,52,41.695465136731585,-87.53407649810376,"(41.695465136732, -87.534076498104)"
06/21/2018,Completed - Dup,06/21/2018,18-01889774,Street Lights - All/Out,399 E LOWER RANDOLPH ST,60601,1179247.62662322,1901267.84988957,42,1,32,41.884369685730945,-87.6172334324046,"(41.884369685731, -87.617233432405)"
06/21/2018,Completed,06/21/2018,18-01882528,Street Lights - All/Out,9300 S COTTAGE GROVE AVE,60619,1183187.3962338,1843479.73992265,9,6,44,41.72570343073183,-87.6045656284327,"(41.725703430732, -87.604565628433)"
06/21/2018,Completed,06/22/2018,18-01882085,Street Lights - All/Out,10530 S HOMAN AVE,60655,1155542.39030688,1834458.1258722,19,22,74,41.701544120531416,-87.70607205484436,"(41.701544120531, -87.706072054844)"
06/21/2018,Completed,06/22/2018,18-01882984,Street Lights - All/Out,3215 W CRYSTAL ST,60651,1154700.6733333,1908140.3700673,26,14,23,41.90375524205968,-87.7071887421686,"(41.90375524206, -87.707188742169)"
06/21/2018,Completed,06/22/2018,18-01880800,Street Lights - All/Out,5349 S LONG AVE,60638,1141274.81773395,1868435.29892284,23,8,56,41.795057236110914,-87.7574836504031,"(41.795057236111, -87.757483650403)"
06/21/2018,Completed,06/22/2018,18-01883939,Street Lights - All/Out,1448 N ARTESIAN AVE,60622,1159811.15380208,1909557.61688929,1,14,24,41.90754038598319,-87.68837756093578,"(41.907540385983, -87.688377560936)"
06/21/2018,Completed,06/22/2018,18-01881495,Street Lights - All/Out,822 W 35TH PL,60609,1171453.03118031,1881283.38000571,11,9,60,41.82970563584981,-87.64644298159514,"(41.82970563585, -87.646442981595)"
06/21/2018,Completed,06/22/2018,18-01881959,Street Lights - All/Out,5230 S KOSTNER AVE,60632,1147915.48591373,1869573.01732214,23,8,57,41.798054662636616,-87.73310277348769,"(41.798054662637, -87.733102773488)"
06/21/2018,Completed,06/22/2018,18-01882500,Street Lights - All/Out,4915 W WASHINGTON BLVD,60644,1143606.08537871,1900053.56957949,28,15,25,41.881779108147,-87.74814479286322,"(41.881779108147, -87.748144792863)"
06/21/2018,Completed,06/22/2018,18-01882662,Street Lights - All/Out,4800 W JACKSON BLVD,60644,1144435.13712363,1898247.68291661,28,15,25,41.87680798303425,-87.74514594373483,"(41.876807983034, -87.745145943735)"
06/21/2018,Completed,06/22/2018,18-01882430,Street Lights - All/Out,10700 S HALSTED ST,60628,1172878.78852967,1833897.24412854,34,22,75,41.69964094620426,-87.64260803422385,"(41.699640946204, -87.642608034224)"
06/21/2018,Completed,06/22/2018,18-01882557,Street Lights - All/Out,10017 S ST LAWRENCE AVE,60628,1182008.66390074,1838607.4201279,9,5,49,41.71236048763515,-87.60903349812219,"(41.712360487635, -87.609033498122)"
06/21/2018,Completed,06/22/2018,18-01883966,Street Lights - All/Out,1508 E 71ST PL,60619,1187521.82819649,1857884.32580483,8,3,43,41.765129233047006,-87.58823168354863,"(41.765129233047, -87.588231683549)"
06/21/2018,Completed,06/22/2018,18-01890608,Street Lights - All/Out,8613 S COLFAX AVE,60617,1194989.66340754,1848368.52186563,7,4,46,41.73883635451568,-87.56117338456252,"(41.738836354516, -87.561173384563)"
06/21/2018,Completed,06/22/2018,18-01884191,Street Lights - All/Out,1552 S HARDING AVE,60623,1150305.09681637,1892071.11978352,24,10,29,41.85974636876221,-87.72375410636862,"(41.859746368762, -87.723754106369)"
06/21/2018,Completed,06/22/2018,18-01882162,Street Lights - All/Out,1925 W 115TH ST,60643,1165387.7447843,1828378.2886955,34,22,75,41.68465757525216,-87.67019267972805,"(41.684657575252, -87.670192679728)"
06/21/2018,Completed,06/22/2018,18-01885626,Street Lights - All/Out,9426 S NORMAL AVE,60620,1174623.00432308,1842388.80273407,21,22,73,41.72290443443612,-87.63596966351018,"(41.722904434436, -87.63596966351)"
06/21/2018,Completed,06/22/2018,18-01891108,Street Lights - All/Out,7541 S WENTWORTH AVE,60620,1176256.29958365,1854972.44419544,6,6,69,41.757399064224536,-87.62961018616777,"(41.757399064225, -87.629610186168)"
06/21/2018,Completed,06/22/2018,18-01887202,Street Lights - All/Out,11001 S AVENUE C,60617,1204460.19810893,1832631.92573302,10,4,52,41.69541559442821,-87.52701610284737,"(41.695415594428, -87.527016102847)"
06/21/2018,Completed,06/22/2018,18-01881346,Street Lights - All/Out,4044 W GRENSHAW ST,60624,1149593.21927341,1894733.38036962,24,11,29,41.86706576973681,-87.72629812943019,"(41.867065769737, -87.72629812943)"
06/21/2018,Completed - Dup,06/25/2018,18-01885379,Street Lights - All/Out,8100 S WOODLAWN AVE,60619,1185619.71260264,1851529.65861598,8,4,45,41.74773641309049,-87.59540319613733,"(41.74773641309, -87.595403196137)"
06/21/2018,Completed,06/25/2018,18-01886510,Street Lights - All/Out,2321 W FARWELL AVE,60645,1159518.79052603,1945540.22652152,50,24,2,42.00628467621016,-87.68845685469545,"(42.00628467621, -87.688456854695)"
06/21/2018,Completed,06/25/2018,18-01890403,Street Lights - All/Out,5136 S KOSTNER AVE,60632,1147898.63427041,1870179.63311319,23,8,57,41.79971963260901,-87.73314903981355,"(41.799719632609, -87.733149039814)"
06/21/2018,Completed,06/25/2018,18-01888180,Street Lights - All/Out,4800 W WINNEMAC AVE,60630,1143444.16021681,1933144.77003376,45,16,12,41.972587696852884,-87.74790976861705,"(41.972587696853, -87.747909768617)"
06/21/2018,Completed,06/25/2018,18-01882686,Street Lights - All/Out,8100 S WOODLAWN AVE,60619,1185619.71260264,1851529.65861598,8,4,45,41.74773641309049,-87.59540319613733,"(41.74773641309, -87.595403196137)"
06/21/2018,Completed,06/25/2018,18-01891504,Street Lights - All/Out,12900 S AVENUE O,60633,1201059.67792228,1820027.43619776,10,4,55,41.660914310768405,-87.53989119224218,"(41.660914310768, -87.539891192242)"
06/21/2018,Completed,06/25/2018,18-01890232,Street Lights - All/Out,9100 S STEWART AVE,60620,1175493.80509222,1844563.01829072,21,6,49,41.728851371900134,-87.6327152060365,"(41.7288513719, -87.632715206036)"
06/21/2018,Completed,06/25/2018,18-01882621,Street Lights - All/Out,1116 E 81ST PL,60619,1185194.08768228,1851184.62991829,8,4,45,41.74679962506307,-87.59697361677756,"(41.746799625063, -87.596973616778)"
06/21/2018,Completed,06/25/2018,18-01893478,Street Lights - All/Out,2646 S HOMAN AVE,60623,1154125.10549222,1886214.89418198,22,10,30,41.843600921691944,-87.70988792571492,"(41.843600921692, -87.709887925715)"
06/21/2018,Completed,06/25/2018,18-01893480,Street Lights - All/Out,6129 S RHODES AVE,60637,1180961.43662361,1864491.83208238,20,3,42,41.78341431137282,-87.61207410187707,"(41.783414311373, -87.612074101877)"
06/21/2018,Completed,06/25/2018,18-01893291,Street Lights - All/Out,5930 S WASHTENAW AVE,60629,1159390.39367483,1865224.57811112,16,8,66,41.785894376048425,-87.69114101816311,"(41.785894376048, -87.691141018163)"
06/21/2018,Completed,06/25/2018,18-01893246,Street Lights - All/Out,2556 W 51ST ST,60632,1160113.13801595,1870765.93082343,14,9,63,41.801085741867986,-87.6883386367472,"(41.801085741868, -87.688338636747)"
06/21/2018,Completed,06/25/2018,18-01892844,Street Lights - All/Out,3000 W ADDISON ST,60618,1155746.21057634,1923781.07489017,33,17,16,41.94665354842412,-87.70292584106751,"(41.946653548424, -87.702925841068)"
06/21/2018,Completed,06/25/2018,18-01882445,Street Lights - All/Out,7400 S UNION AVE,60621,1172913.62973149,1855813.93187003,6,7,68,41.759782591419835,-87.64183576366875,"(41.75978259142, -87.641835763669)"
06/21/2018,Completed,06/25/2018,18-01892980,Street Lights - All/Out,3217 N PAGE AVE,60634,1121865.05999287,1920408.74011085,38,16,17,41.93801569269144,-87.82753834334453,"(41.938015692691, -87.827538343345)"
06/21/2018,Completed,06/25/2018,18-01884014,Street Lights - All/Out,1415 N MONITOR AVE,60651,1137091.95042934,1908817.68460595,29,25,25,41.90594835210595,-87.77185431438586,"(41.905948352106, -87.771854314386)"
06/21/2018,Completed,06/26/2018,18-01892787,Street Lights - All/Out,8100 S PAULINA ST,60620,1166420.07538288,1850988.70430684,21,6,71,41.74668226432492,-87.66577183303308,"(41.746682264325, -87.665771833033)"
06/21/2018,Completed,06/26/2018,18-01882723,Street Lights - All/Out,8700 S BALTIMORE AVE,60617,1198403.0600666,1847881.83569962,10,4,46,41.73741612800644,-87.54868391839875,"(41.737416128006, -87.548683918399)"
06/21/2018,Completed,06/26/2018,18-01893149,Street Lights - All/Out,12809 S WALLACE ST,60628,1174644.38546884,1819924.42390583,9,5,53,41.661258279668445,-87.63655694859318,"(41.661258279668, -87.636556948593)"
06/21/2018,Completed,06/26/2018,18-01883177,Street Lights - All/Out,2400 W IRVING PARK RD,60618,1159659.64501828,1926492.05129768,47,19,5,41.95401274151831,-87.68846623692855,"(41.954012741518, -87.688466236929)"
06/21/2018,Completed,06/27/2018,18-01892654,Street Lights - All/Out,7247 S EMERALD AVE,60621,1172598.00053355,1856816.66137877,6,7,68,41.7625411612011,-87.6429630459378,"(41.762541161201, -87.642963045938)"
06/21/2018,Completed,06/27/2018,18-01889612,Street Lights - All/Out,4943 S WASHINGTON PARK CT,60615,1180086.92010274,1872341.0863169,4,2,38,41.804973464271384,-87.61503989401359,"(41.804973464271, -87.615039894014)"
06/21/2018,Completed,06/27/2018,18-01892267,Street Lights - All/Out,3623 W 60TH PL,60629,1153214.0799801,1864251.81000229,23,8,65,41.78334931146449,-87.7138122837883,"(41.783349311464, -87.713812283788)"
06/21/2018,Completed,06/29/2018,18-01893315,Street Lights - All/Out,1200 N MENARD AVE,60651,1137467.79979936,1907407.16968119,29,25,25,41.90207096833694,-87.77050765626647,"(41.902070968337, -87.770507656266)"
06/20/2018,Completed,06/20/2018,18-01873649,Street Lights - All/Out,2945 N HARLEM AVE,60707,1127576.65778932,1918752.79998064,29,25,18,41.93337719769693,-87.80658397939764,"(41.933377197697, -87.806583979398)"
06/20/2018,Completed,06/20/2018,18-01869202,Street Lights - All/Out,2810 S CENTRAL PARK AVE,60623,1152825.3858973,1885088.74501312,22,10,30,41.840536420242614,-87.71468742451415,"(41.840536420243, -87.714687424514)"
06/20/2018,Completed,06/20/2018,18-01868891,Street Lights - All/Out,8100 S MANISTEE AVE,60617,1195911.02952348,1851792.62908157,7,4,46,41.74820964166295,-87.55768467477921,"(41.748209641663, -87.557684674779)"
06/20/2018,Completed,06/20/2018,18-01869176,Street Lights - All/Out,334 S HAMLIN BLVD,60624,1151189.84413408,1898075.02976985,28,11,26,41.87620450072478,-87.72034905361265,"(41.876204500725, -87.720349053613)"
06/20/2018,Completed - Dup,06/20/2018,18-01877195,Street Lights - All/Out,239 W 111TH PL,60628,1176664.11662654,1831001.22832207,34,5,49,41.69160971159373,-87.62883456309191,"(41.691609711594, -87.628834563092)"
06/20/2018,Completed,06/20/2018,18-01878582,Street Lights - All/Out,6500 S CHAMPLAIN AVE,60637,1181684.74090508,1862056.03779835,20,3,42,41.77671358231876,-87.6094974218151,"(41.776713582319, -87.609497421815)"
06/20/2018,Completed,06/20/2018,18-01877691,Street Lights - All/Out,7930 S MORGAN ST,60620,1171021.73077752,1852240.2041812,17,6,71,41.750017342467984,-87.64887375159284,"(41.750017342468, -87.648873751593)"
06/20/2018,Completed,06/20/2018,18-01876478,Street Lights - All/Out,3511 W 62ND PL,60629,1154072.4711329,1862955.92567695,23,8,66,41.77977619484068,-87.71069950186819,"(41.779776194841, -87.710699501868)"
06/20/2018,Completed - Dup,06/21/2018,18-01877789,Street Lights - All/Out,10301 S AVENUE N,60617,1201167.29997367,1837257.066084,10,4,52,41.708191339952556,-87.53891598298787,"(41.708191339953, -87.538915982988)"
06/20/2018,Completed,06/21/2018,18-01869336,Street Lights - All/Out,1225 W 110TH ST,60643,1170118.18920968,1831839.33746654,34,22,75,41.69405403263061,-87.65277570833443,"(41.694054032631, -87.652775708334)"
06/20/2018,Completed,06/21/2018,18-01876049,Street Lights - All/Out,1724 N LARRABEE ST,60614,1172006.32002941,1911823.32002786,43,18,7,41.91349723795973,-87.64351249980976,"(41.91349723796, -87.64351249981)"
06/20/2018,Completed,06/21/2018,18-01869496,Street Lights - All/Out,6145 N KEATING AVE,60646,1143663.65748521,1940519.41938215,39,17,12,41.99282015162294,-87.74691696264443,"(41.992820151623, -87.746916962644)"
06/20/2018,Completed,06/21/2018,18-01876139,Street Lights - All/Out,2520 W 40TH ST,60632,1160123.53650129,1878056.369515,12,9,58,41.82109139992918,-87.68809976044518,"(41.821091399929, -87.688099760445)"
06/20/2018,Completed - Dup,06/21/2018,18-01880117,Street Lights - All/Out,11000 S THROOP ST,60643,1169620.47591154,1831826.7246664,34,22,75,41.694030197901576,-87.65459832950148,"(41.694030197902, -87.654598329501)"
06/20/2018,Completed,06/21/2018,18-01869095,Street Lights - All/Out,5718 S KILBOURN AVE,60629,1147341.14632749,1866314.21967818,13,8,62,41.789122994457145,-87.73529214440305,"(41.789122994457, -87.735292144403)"
06/20/2018,Completed,06/21/2018,18-01869515,Street Lights - All/Out,3131 N KOLMAR AVE,60641,1145503.05287829,1920425.33571563,31,25,20,41.937645660325614,-87.74066221287454,"(41.937645660326, -87.740662212875)"
06/20/2018,Completed,06/21/2018,18-01869632,Street Lights - All/Out,3707 W AUGUSTA BLVD,60651,1151461.67210708,1906413.93648457,27,11,23,41.8990819986642,-87.71913183672366,"(41.899081998664, -87.719131836724)"
06/20/2018,Completed,06/21/2018,18-01873700,Street Lights - All/Out,550 E 35TH ST,60616,1180468.16309529,1881901.79199773,4,2,35,41.83120003997363,-87.61334786436629,"(41.831200039974, -87.613347864366)"
06/20/2018,Completed,06/21/2018,18-01874679,Street Lights - All/Out,8701 S BUFFALO AVE,60617,1199551.66892087,1847905.84767486,10,4,46,41.73745320475819,-87.54447503216508,"(41.737453204758, -87.544475032165)"
06/20/2018,Completed,06/21/2018,18-01876211,Street Lights - All/Out,7300 S WINCHESTER AVE,60636,1164619.74808964,1856257.59089017,17,7,67,41.76117898267226,-87.67222034277688,"(41.761178982672, -87.672220342777)"
06/20/2018,Completed,06/21/2018,18-01868921,Street Lights - All/Out,11000 S AVENUE J,60617,1202531.77847598,1832632.00610237,10,4,52,41.695465136731585,-87.53407649810376,"(41.695465136732, -87.534076498104)"
06/20/2018,Completed,06/21/2018,18-01869308,Street Lights - All/Out,6100 S JUSTINE ST,60636,1167050.41048079,1864274.624429,16,7,67,41.783127153638304,-87.66308277878873,"(41.783127153638, -87.663082778789)"
06/20/2018,Completed,06/21/2018,18-01869201,Street Lights - All/Out,8100 S MAPLEWOOD AVE,60652,1160777.98592221,1850844.38376633,18,8,70,41.74640448356441,-87.68644993244264,"(41.746404483564, -87.686449932443)"
06/20/2018,Completed - Dup,06/21/2018,18-01877777,Street Lights - All/Out,10601 S BUFFALO AVE,60617,1199860.93999433,1835259.99611295,10,4,52,41.70274417551903,-87.54376688634802,"(41.702744175519, -87.543766886348)"
06/20/2018,Completed,06/21/2018,18-01870918,Street Lights - All/Out,6436 S CARPENTER ST,60621,1170419.42548415,1862134.36061622,16,7,68,41.77718128771707,-87.65079316986497,"(41.777181287717, -87.650793169865)"
06/20/2018,Completed,06/21/2018,18-01879481,Street Lights - All/Out,1944 N ELSTON AVE,60642,1165573.5884069,1913188.40978296,32,14,22,41.917382670995934,-87.6671059691433,"(41.917382670996, -87.667105969143)"
06/20/2018,Completed,06/21/2018,18-01868875,Street Lights - All/Out,3118 W LAKE ST,60612,1155566.26801785,1901033.29960138,27,12,27,41.88423539594108,-87.70420061849056,"(41.884235395941, -87.704200618491)"
06/20/2018,Completed,06/21/2018,18-01869549,Street Lights - All/Out,6030 N PULASKI RD,60646,1148585.38271928,1939855.06519273,39,17,13,41.99090321407039,-87.72883019723709,"(41.99090321407, -87.728830197237)"
06/20/2018,Completed,06/21/2018,18-01869393,Street Lights - All/Out,716 N PARKSIDE AVE,60644,1138551.4435236,1904189.78567802,29,15,25,41.89322249303354,-87.7666052850553,"(41.893222493034, -87.766605285055)"
06/20/2018,Completed,06/21/2018,18-01869079,Street Lights - All/Out,5136 S KOSTNER AVE,60632,1147898.63427041,1870179.63311319,23,8,57,41.79971963260901,-87.73314903981355,"(41.799719632609, -87.733149039814)"
06/20/2018,Completed - Dup,06/21/2018,18-01869462,Street Lights - All/Out,4832 W JACKSON BLVD,60644,1144181.239475,1898232.382725,28,15,25,41.876770768300524,-87.74607857327193,"(41.876770768301, -87.746078573272)"
06/20/2018,Completed,06/21/2018,18-01869158,Street Lights - All/Out,6200 S MOZART ST,60629,1158443.84377203,1863405.09811852,16,8,66,41.780920813845704,-87.69466110264428,"(41.780920813846, -87.694661102644)"
06/20/2018,Completed,06/21/2018,18-01876027,Street Lights - All/Out,624 W WILLOW ST,60614,1171730.71999179,1911962.34999588,43,18,7,41.913884821399066,-87.64452088761979,"(41.913884821399, -87.64452088762)"
06/20/2018,Completed,06/21/2018,18-01880265,Street Lights - All/Out,644 E 88TH ST,60619,1182071.85151645,1846773.79747955,6,6,44,41.73476855580058,-87.60855028604738,"(41.734768555801, -87.608550286047)"
06/20/2018,Completed,06/21/2018,18-01868918,Street Lights - All/Out,10300 S AVENUE N,60617,1201167.19997367,1837263.766084,10,4,52,41.70820972784629,-87.53891612283216,"(41.708209727846, -87.538916122832)"
06/20/2018,Completed,06/21/2018,18-01869584,Street Lights - All/Out,4100 W TAYLOR ST,60624,1149201.35123145,1895457.80888026,24,11,26,41.86906128199131,-87.72771797977707,"(41.869061281991, -87.727717979777)"
06/20/2018,Completed,06/21/2018,18-01874983,Street Lights - All/Out,621 E 35TH ST,60616,1181343.69620028,1881905.87010378,4,2,36,41.831191049452045,-87.61013538143038,"(41.831191049452, -87.61013538143)"
06/20/2018,Completed,06/22/2018,18-01878897,Street Lights - All/Out,1051 W ALTGELD ST,60614,1168862.27318808,1916781.50632482,43,19,7,41.9271715771391,-87.65491890725447,"(41.927171577139, -87.654918907254)"
06/20/2018,Completed,06/22/2018,18-01868905,Street Lights - All/Out,1300 N NOBLE ST,60642,1166815.68996784,1908761.60002121,2,14,24,41.90520865984888,-87.66266965719761,"(41.905208659849, -87.662669657198)"
06/20/2018,Completed,06/22/2018,18-01869155,Street Lights - All/Out,218 W NORTH AVE,60610,1174197.96937902,1910987.57838023,2,18,7,41.91115527144558,-87.63548588666075,"(41.911155271446, -87.635485886661)"
06/20/2018,Completed,06/22/2018,18-01873221,Street Lights - All/Out,845 W 107TH ST,60643,1172482.31890297,1833890.2078154,34,22,75,41.69963035382902,-87.6440599408632,"(41.699630353829, -87.644059940863)"
06/20/2018,Completed,06/22/2018,18-01868920,Street Lights - All/Out,2048 N SHEFFIELD AVE,60614,1169300.05861184,1913802.06302393,43,18,7,41.91898631499214,-87.65339704948188,"(41.918986314992, -87.653397049482)"
06/20/2018,Completed,06/22/2018,18-01868889,Street Lights - All/Out,1514 N ARTESIAN AVE,60622,1159799.63607788,1909994.07499678,1,14,24,41.90873829878882,-87.68840781602036,"(41.908738298789, -87.68840781602)"
06/20/2018,Completed,06/22/2018,18-01880304,Street Lights - All/Out,4700 N DOVER ST,60640,1165784.09761024,1931308.68740776,46,19,3,41.96710112074829,-87.6658141279139,"(41.967101120748, -87.665814127914)"
06/20/2018,Completed,06/22/2018,18-01869321,Street Lights - All/Out,9847 S UNIVERSITY AVE,60628,1185611.4761172,1839936.41217393,8,5,50,41.715923475421775,-87.59579739143695,"(41.715923475422, -87.595797391437)"
06/20/2018,Completed,06/22/2018,18-01870906,Street Lights - All/Out,7153 S DORCHESTER AVE,60619,1186778.02400661,1857765.93127824,8,3,43,41.764821996159476,-87.59096165415173,"(41.764821996159, -87.590961654152)"
06/20/2018,Completed,06/22/2018,18-01880051,Street Lights - All/Out,6227 S RICHMOND ST,60629,1157784.43877644,1863205.53868763,16,8,66,41.78038660837835,-87.69708404455204,"(41.780386608378, -87.697084044552)"
06/20/2018,Completed,06/22/2018,18-01880699,Street Lights - All/Out,8356 S PAULINA ST,60620,1166464.856787,1849286.29649067,21,6,71,41.74200965832975,-87.66565614436746,"(41.74200965833, -87.665656144367)"
06/20/2018,Completed,06/25/2018,18-01880393,Street Lights - All/Out,600 W NORTH AVE,60610,1172035.88519786,1910919.97476876,43,18,7,41.91101775988186,-87.643430578885,"(41.911017759882, -87.643430578885)"
06/20/2018,Completed,06/25/2018,18-01869661,Street Lights - All/Out,3734 W AUGUSTA BLVD,60651,1151200.09288415,1906409.11580271,27,11,23,41.899073905087775,-87.7200927422674,"(41.899073905088, -87.720092742267)"
06/20/2018,Completed,06/25/2018,18-01873279,Street Lights - All/Out,8000 S TALMAN AVE,60652,1160101.10578429,1851489.92326594,18,8,70,41.74818988157497,-87.68891247989906,"(41.748189881575, -87.688912479899)"
06/20/2018,Completed,06/25/2018,18-01868857,Street Lights - All/Out,9500 S STONY ISLAND AVE,60617,1188504.43430277,1842299.31671488,8,5,51,41.72233904922372,-87.58512687446539,"(41.722339049224, -87.585126874465)"
06/20/2018,Completed,06/25/2018,18-01873639,Street Lights - All/Out,1714 W 21ST ST,60608,1165265.63389625,1890126.00283322,25,12,31,41.85410418568966,-87.66889345721376,"(41.85410418569, -87.668893457214)"
06/20/2018,Completed,06/25/2018,18-01880403,Street Lights - All/Out,12600 S EGGLESTON AVE,60628,1175591.61972057,1821365.73443439,9,5,53,41.66519240674618,-87.63304779877603,"(41.665192406746, -87.633047798776)"
06/20/2018,Completed,06/25/2018,18-01875700,Street Lights - All/Out,6341 S PAULINA ST,60636,1166088.57682305,1862644.43271006,15,7,67,41.77867421994593,-87.66665551732727,"(41.778674219946, -87.666655517327)"
06/20/2018,Completed,06/25/2018,18-01873709,Street Lights - All/Out,406 N NEW ST,60611,1178887.45372835,1902943.20838787,42,18,8,41.8889751907021,-87.61850476663643,"(41.888975190702, -87.618504766636)"
06/20/2018,Completed - Dup,06/25/2018,18-01873363,Street Lights - All/Out,8000 S TALMAN AVE,60652,1160101.10578429,1851489.92326594,18,8,70,41.74818988157497,-87.68891247989906,"(41.748189881575, -87.688912479899)"
06/20/2018,Completed,06/25/2018,18-01869312,Street Lights - All/Out,6208 S JUSTINE ST,60636,1167068.28943039,1863558.93259113,16,7,67,41.78116282359953,-87.6630376832896,"(41.7811628236, -87.66303768329)"
06/20/2018,Completed,06/25/2018,18-01880349,Street Lights - All/Out,9900 S CARPENTER ST,60643,1171064.55962632,1839110.36107804,34,22,73,41.713986271520724,-87.64909929218585,"(41.713986271521, -87.649099292186)"
06/19/2018,Completed - Dup,06/19/2018,18-01860499,Street Lights - All/Out,7236 S WOLCOTT AVE,60636,1164939.4557336,1856687.35622258,17,7,67,41.76235156990097,-87.67103645984483,"(41.762351569901, -87.671036459845)"
06/19/2018,Completed - Dup,06/19/2018,18-01864232,Street Lights - All/Out,2100 W 21ST ST,60608,1162691.36538014,1890059.74657083,25,12,31,41.8539766452866,-87.67834387755207,"(41.853976645287, -87.678343877552)"
06/19/2018,Completed,06/19/2018,18-01859315,Street Lights - All/Out,1919 W 34TH ST,60608,1164186.75010242,1882182.90768455,12,9,59,41.83233037213409,-87.67307750568236,"(41.832330372134, -87.673077505682)"
06/19/2018,Completed,06/19/2018,18-01860381,Street Lights - All/Out,2474 S ARCHER AVE,60616,1171672.35013352,1887847.70627501,11,9,60,41.847713906924525,-87.64544542095159,"(41.847713906925, -87.645445420952)"
06/19/2018,Completed - Dup,06/19/2018,18-01858491,Street Lights - All/Out,10200 S CALUMET AVE,60628,1180380.57192277,1837412.36733369,9,5,49,41.70911853362445,-87.61503251320978,"(41.709118533624, -87.61503251321)"
06/19/2018,Completed,06/19/2018,18-01865954,Street Lights - All/Out,3800 W AUGUSTA BLVD,60651,1150868.26473048,1906402.63677051,27,11,23,41.899062628261554,-87.7213117150379,"(41.899062628262, -87.721311715038)"
06/19/2018,Completed,06/19/2018,18-01859458,Street Lights - All/Out,5127 S MAY ST,60609,1169521.19139202,1870804.72327798,20,9,61,41.80099328624742,-87.65383486661413,"(41.800993286247, -87.653834866614)"
06/19/2018,Completed,06/20/2018,18-01867419,Street Lights - All/Out,150 E 35TH ST,60616,1177768.02372042,1881822.37199851,3,2,35,41.831043778089146,-87.62325718514388,"(41.831043778089, -87.623257185144)"
